"""Here is my ratings for all seasons S01-S04 = 10? S05-S06 = 9? S06 = 7? Running like an olympic athlete S08 = 5? Ruined everything																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"That's all, I have a lot to say but I am pissed how it was concluded but it will always be my best fantasy show ever."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"It's the most popular show in the WORLD for a reason. It's amazing. Enough said.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I finally finished watching game of thrones and all I can say is that this is one of the best shows ever created. This show has just everything you want to have in a show like nice special effects, awesome story, very talented actors, good surpise moments and effects, incredible landscapes and so on.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I found every single episode very entertaining and thrilling, it's hard to stop it once you start watching it. If you like middle age series with fantasy elements, gore (it's very brutal) and a good story then you can not go wrong with this show.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The show has also the perfect length in my opinion, it is not too short but also not too long. For me definitely one of my top 10 shows of all time."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""GOT fantastic series seen my life.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Wonderful making story , screen play creation , Writing Superb.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Very good Technical work fantastic Sound designing wrk fantastic.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Character development very well.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Many goose bumps scenes fire																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"One word GOT is GOAT."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"I know so many people say the ending sucks I agree but still the best show ever and we will never watch something better than this,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I would have scored it with a 10 if the end had not treated the best characters so disrespectfully. It was devastating to see a forced end, steamed, and also did not honor the great previous development of the characters"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"Maybe just watch it up to season 6 then think of how you'd like the series to end. Would be more enjoyable if they didn't do such a terrible job ending the series.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"I want to give it a ten.. Because I immensely enjoyed the whole show except the last few episodes.. Me the viewer felt embarrassed watching it because it felt like I was a guest at a dinner and the food was delicious I was taking my time eating it.. And before dessert the host was giving vague hints that I should leave and wouldn't explain me the reason why... Overall I truly enjoyed what I ate.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I have unfortunately not read the books so i cannot compare the two. I have to say my hats are off on this one to the writers, the story is so compelling and considering there is dragon scenes involved the cgi is immense, yes there is violence and scenes with nudity, if you can handle that that you will love it. crossed with Vikings and the witcher, but in league of its own. 10/10 enjoy.. RMD"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I love this series it's magnificent, I think it deserves 10"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Yes i write this after season 8! This is just the best show ever from start to finish in my opinion! The story, the acting, the music, the writing, the tension, the shocking moments, the entire world created...nothing can match Game of Thrones! But it's an adaptation from a series of books and it is so popular that it has a lot of pretentious viewers who are here to be the smartest and think they're writers. Of course you ca	n be disappointed b	ecause a cha	racter di	dn't end up the way you wanted	or because you w	an	ted 1	0 e	pis	odes in se	ason	7:00 AM	nd	""8","	yes me	too!	But	when	i hear that the writing is bad and season 8 is absolute garbage i can't help myself to think that these people don't have any opinion at all or never really liked this show or didn't actually watched the last season! The disrespect this show had after it ended is just disgraceful"," damn i hate (most) people!""""","human""",,,,,,,,,,,,,,,,,,,,
"You know what. It didn't have the perfect end. So what!! Life is like that. Stop winging and enjoy an amazing story.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I had read the books years before the series came out and was a bit dubious about how it would translate to the screen. I then saw HBO were doing it which eased my worries as they make some superb programmes, and when I finally got to watch it, it is superb from the first scene.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Excellent casting, acting and staying close to the books this was the best programme on TV for years!																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The problem is the series overtook the books and since then it has gone downhill, especially the final series. There is a massive battle which should be incredible but I found it a real let down, and the episodes after this are even worse. These characters that have been so well developed over the years suddenly act in ways that are just bizarre, I'm incredibly disappointed, I doubt George R R Martin had much to do with the s	cripts/plot and I'm	sure he can	't be hap	py with the result. 10/10 for t	he first few sea	so	""ns"," 3""	/10	fo	r the last	one.								",,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"There were also a couple of things in the previous season which were a big letdown, like explaining where the bad guys came from, and some characters were massively underused, or their story arc just seemed to tail off when the had been so promising.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Overall definitely worth watching but prepare yourself for disappointment towards the end."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Was a huge fan, rewatched every season, spent hours watching fan theories on youtube, was heavily invested in the show....																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Its actually devastating to see something that I loved so much get absolutely destroyed. I dont even understand how they managed to make it so bad.... what was once a thrilling and unpredictable series has become a hollywood marvel inspired show. Wish i could hop in a time machine and not watch s8."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Don't believe any of those bad ratings this is just about anger reaction to the season 8 and forget what """"game of thrones"""" really deserves."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 1-5 is outstanding. Season 6 is good. Season 7 was not great but also not terrible. Season 8 was quit terrible and probably ruined the long term reputation for the series unfortunately.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"You feel like you are inside the series when you watch it. Great series to watch. Season 8 ending could have been far better. The background scores are worth appreciating. Becomes a bit slow in between. It is a must one time watch.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Perfect ?? spot on #got. I envy anyone who has never seen a single episode of thrones because potentially you have all this to look forward to. For me unfortunately my time is up. Phenomenal. This series sets itself apart from any other; the score, the dialogue, the effects, cinematography, it's all in a different class to any other series out there. Sometimes it's hard to believe that this is a series and not a blockbuster	Oscar winning Pictu	re. It's a m	asterpiec	e. Is it possibly the best seri	es of all time??	?	""""""""""Ask""	me	ag	ain in 10	years	"".""""""""""	""""""","h""	uma	n				",,,,,,,,,,,,,,,,,,,,,,
"""This series had the potential to become something truly great by the end and open a new chapter in the world of television. Sadly, the eighth season completely ruined the whole series, including its characters, its world and its story.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I won't mention any spoilers here, but if you really want to watch this series, be prepared for a gigantic disappointment at the journey's end. You'll watch one of the greatest series burn down in huge flames.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"If I have to rate each seasons individually, here's how I would rank them:																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 1-4: These are definitely the most complex, most layered seasons with the highest level of scriptwriting. Excellent dialogues, pacing, character developments, narrative twists, etc. Mainly because at this time the writer of the books was still involved in the making of the series and the series were heavily build upon the books. The absolute best is Season 4 because it had the best character interactions and story arcs	and it also had so	me of the mo	st memora	ble moments in the series.															",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 5 is a mixed bag. It has the heavily disliked Dorne plotline and overall, most episodes in it while are okay, they don't move the story forward in any meaningful way, they often just feel like fillers. But at the same time, the last four episodes are extremely good and interesting, mainly Hardhome, which is arguably one of the best episodes in the series (and also my personal favourite along with the ninth episode of t	he sixth season).																		",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 6 is fantastic and in some ways, it's maybe the best along with Season 4. But it's hard to properly judge it, because despite some of its darker moments, it feels rather optimistic and uplifting, and maybe because of it, for some people, it won't really feel like Game of Thrones. But everything that happens in this season happens for a reason and everything is earned, twists and moments don't feel cheap or forced, they	""feel natural"," ther""	e are no fil	ler episo	des and the overall pacing is g	reat.														",,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 7 is a mixed bag, similarly to Season 5. One half of it is great, the other half is not so much. But as opposed to Season 5, in this case, the first half (first three episodes) are the good ones, and the later episodes are the bad ones. The first three episodes are very dialogue-heavy and character-centric and they feel very well written and satisfying, they feel a natural continuation of the story and quality of Seaso	n 6. But after that	"""," the logic""	gets comp	letely thrown out of the window	"""," everything sta""	rt	s to	hap	pen	so fast a	nd ba	sic	all	""y","	Game o	f Thr	ones	' rea	l downfall starts from here.
																			
Season 8 is a monumental disappointment. It subverts your expectations in the worst possible ways", things happen purely for shock value instead of happening because of the natural progression of the story. Character arcs get thrown completely out of the window, there are tons of deus ex machina moments," main characters wear plot armor and they are practically invincible. Things happen way too fast therefore there isn't enough""	time to really bui	ld up certai	n scenes	in an intelligent and beleivabl	e manner and sce	ne	s tha	t a	re	supposed e	voke	a c	ert	ain	feeli	ng fr	om t	he vi	""ewers (for example", sadness) evoke a totally different feeling instead (they make the viewers laugh). There are a lot of forced and artificial drama, the episodes are extremely inconsistent in a lot of ways, not just compared to the previous' seasons episodes," but compared only to other Season 8 episodes too. The biggest victim of Season 8 is Game of Thrones itself.""""","human""",,,,,,,,,,,,
"""Game of Thrones used to be one of my favourite shows on television. It was the perfect fantasy story with complex and detailed stories with characters that you actually cared about, along with simply fantastic writing and good acting with a great sense of tension. However, ever since Season 4 ended, the show has taken a rather significant hit in quality, and it soon went from being fantastic to good and then good to straight	up idiotic. While	Season 5 and	6 weren'	""t the worst"," and Season 7 didn'""	t really have my	b	lood	boi	lin	""g"," there w""	as a	def	ini	tel	y reco	gnisa	ble	chang	""e in the writing and plots. It stopped being as sophisticated and became straight up average. All that was saving it was the other good things about the show like the visuals", characters, tension and drama. But now we're here," at the final season:""",,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Game of Thrones Season 8 is one of the worst seasons of any TV show I have ever watched in my entire life. It throws everything you ever cared about with this show out the window for cheap expectation subversions, it completely shatters and throws aside character arcs that you have wanted resolved, it completely destroys many of the characters you once loved, the writing has gotten to a whole new level of atrocious with D&D g	iving excuses like	""""""""""Oh they ju""	st forgot	""about them"""""""" to justify it"," it""	is filled with	pl	ot ho	les	an	d contriva	""nces","	ex	#NAME?	chi	nas"," a""	nd so	man	y imp	""ressively dumb moments and deaths that make The Last Jedi look like Citizen Kane. This is The Last Jedi of GOT", it ruins everything you have ever loved about it," it disregards the fact that you have loved this show for nearly a decade just so it can get away with wrapping up the story in a way that even the actors of the damn show hate.""",,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I have never seen a TV show get affected by Seasonal rot THIS HARD. A once truly terrific show bogged down due to horrible writing, and they're not even going to up their game for the ending. Years of watching this show that I'll never be able to get back. Thanks D&D, or should we start calling you Dumb and Dumber? Try not to ruin Star Wars next."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""GOT, Lost, and Dexter are my top three shows of all time. And there is a reason for that. I simply could not stop watching them once I started. I had to binge the entire thing at once. I consumed each and everyone of these shows in a matter of weeks, if not days simply because I loved them too much. Each are well acted, and their stories are captivating. The character development in each is phenomenal. You really root for th	""e characters"," and y""	ou feel atta	ched to t	hem. I know many people have an	issue with the	en	ding	of	eac	h of these	show	s I	me	nti	oned a	""bove","	but	as f	ar as GOT is concerned", I could not simply start hating because the last season, especially episode 3, was a let down. I had to remind myself that I had a great time going through a great journey for 7 seasons. I simply couldnt hate the entire show because they managed to ruined a couple of episodes. I am more of a journey guy than a destination guy so I still love the show. In fact, I watched it twice so far, and enjoyed it thorouly each of those times. Do yourself a favor," and go watch GOT.""""","human""",,,,,,,,,,,,,,
"""Actually it's magical episodes, no word to say the feeling ...I feel like am also in the world of thrones then I addict also to the title intro??"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Greatest web series in the world.. watched 3 times, all episodes. Casting is too good. Each character is legend."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"The best series in history There is no series of the same level. The story in the series is great. The characters of the series are wonderful despite the bad season. The good is still the best series.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"There will be never TV show like this one. I love it!,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""I won't repeat all those reviews which praise the first 7 seasons. They are all correct.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"And along came season 8 of GoT and this season has its let-downs. Examples, please? Well, just hints here in order to aviod spoilers...																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Where do you never ever hide away from an enemy who is capable of raising the dead?																			",,,,,,,,,,,,,,,,,,,,,,,
"If a beloved character turns evil there should be a really good reason for this to happen. Series 8 does not deliver this reason which is a shame because it would not have been difficult to do and one solution in my mind would only require maybe 5 minutes screen time.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"But these faults can be forgiven if you look at the gorgeous story and the beautiful writing and production that is present in almost all episodes.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"And yes, I do like the ending very much. Everone who has been past season 1 of Game of Thrones must be prepared to witness harsh fates of beloved characters - minor or major ones alike."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"One of the best and intense series. Highly recommended to watch this. And the VFX is amazing.And Emilia Clarke (Denarys) is best. And is also amazing.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"It was a great viewing experience if you exclude the last season.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"What else can I say. They should have dragged it out to build the suspense and come up with some better ideas to end it.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""After its end, expecting the prequel, the things are more clear. It is a great show. Not only for the status of adaptation but for the science to be answer to many other adaptation. It is a serie of characters and their stories , more than the serie of a story itself. It is a modern fairy tale - the values and sins and failures and virtues are the same. It is a perfect trip guide across history lessons and the near every day	reality. It is the	perfect doo	r to a fa	ntastic - realistic universe. A	""nd", sure," it is""	Go	T. No	t T	he	Lord of Th	e Rin	""gs","	no	t L	ost"," n""	ot Th	e Tu	dors	""or Spartacus. Just and only GooT. The last season reminds this basic truth. Dragons and cruel revenge ( many from us are expressions of frustrations and drawings of wrath)", old sandals and swords in new version, sex and battles and traitors, and a drop of relation Luke and Anakin Skywalker. And the end, the so infamous end for many from us, it is real perfect. For a simple reason- it is the fair eulogy of memory of humankind and the right gift to the small details defining us behind appearences. It remains, for me, more than a show, an adventure. Eight seasons. Long months expecting the next season. Impressed by cruelty, in naked expressions, by courage and generosity and loyalty. By few splendid characters. By powerful scenes as the deaths of Hodor or Tommen Baratheon. Shocked by the execution of Nedd Stark, ball of feelings behind Red Wedding. Feeling the radical transformation of Daenerys , episode by episode, admiring the battle of Winterfel, being impressed by the hard, almost crazy work of entire team. And admiring great actors doing , in impecable manner, theirs job. So," the final taste is marked by profound gratitude.Including Daniel Banioff and D. B. Weiss.""""","human"""
"""This series - hard to believe it's over a decade old! It's one of the greatest of all times. Without giving much away, the latter season felt a bit rushed, but certainly there are no loose ends in this unforgettable medieval fantasy series. The warring factions are captivating and all have their own vibe. The original and screenplay writers do a great job of bringing the vibrant universe to life. The acting and direction are	top notch. The fil	m score is a	bsolutely	cinematic and helps set the sc	ene. The set des	ig	n and	co	stu	mes are pe	rfect	an	d a	ll	seem r	eal.	If y	ou've	""been living under a rock"," it's time to watch this show!""""","human""",,,,,,,,,,,,,,,,,,,,,
"""Season 1-6= 10/10 Season 7= 8/10 Season 8= 6/10																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 1-6 of Game Of Thrones is masterful, some of the best Television, or story I have seen. Character deaths, shocking, engaging, fantastic dialogue, incredible twists, intense, awesome battles, violent, incredible story and nuanced and complex characters with incredible world building and characters that you just fall in love with, with incredible arcs (Jaime, Cersei, Jon, Tyrion, Danerys, Robb, Ned etc) There is no other	TV Show Like Game	Of Thrones 1	st 6 seas	""ons"," no other tv shows gives yo""	u the same feeli	ng	as e	pis	ode	s such as-	Bael	""or","	Th	e R	ains O	f Cas	tame	re"," B""	""lackwater", Battle Of The Bastards, Laws Of Gods And Men, The Winds Of Winter, Hardhome," Mother's Mercy etc. Game Of Thrones S1-6 are easily a 10/10.""",,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 7 isn't as good as those 6 seasons, its still great television with awesome episodes such as The Spoils Of War and 'The Dragon And The Wolf' and Jaimie and Cersei Lannister are the best they've been (my personal favourite 2 characters). But the pacing feels a bit off, ep 5 and 6 feel rushed, disjointed and more generic. It's a set up season for S8 and while its still a great season of TV, you can see where it started t	o go a bit downhill	. Still a so	lid entry	in the GOT Saga.															",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Season 8 is hugely disappointing, Great battles, music, production and acting. the story, characters, pacing and writing are not good. It's too crammed with too many stories and characters to fit in only 6 episodes and The ending of The Long Night negates the entire theme of Game Of Thrones, leaving for a disappointing 2nd half. Also, what they did with Jaimie Lanister and The Night King is unforgivable, GOT always shocked fa	ns with great twist	""s"," but in S8""	it's sho	cking at the expense of telling	a good story.														",,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Even tho S8 is disappointing, GOT is still absolutely worth the watch, its one of a kind TV Show and the first 7 seasons are 100% worth watching."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""It's simple, it is the best TV series ever. That's it. Just watch it..."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""One of the best TV series I have ever seen in my whole life. Actors work perfectly,plot in each season is better. Waiting for new season."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""This is one of the best TV series I've ever watched on HBO. The best thing about game of thrones is its cast there are hundreds of people involved in cast and they take care of every single detail and it is so bold , amazing and everything is short out , so not even a single second is wasted during watching the episode and this is one of the best stories ever. So I would suggest to must watch game of thrones before you die.""	""","human""																		",,,,,,,,,,,,,,,,,,,,,,
"Season 1 starts out slow but a few episodes in and you are hooked. My whole family loved watching the new episodes each week. The only thing disappointing about the show is that it ended.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""The plot structure is complete, the details are rich, and the creativity is infinite. On the premise of maintaining the flavor of the original, the TV play is more concise and the key points are more prominent. The characters of the play are bright and wonderful. The whole play is not only magnificent in scenes and exquisite in production, but also exquisite in photography, clothing, setting and art. The plot integrates a va	riety of elements a	nd is dresse	d in magi	""c. However"," it reflects the rea""	l world in the i	ll	usion	"""," a""	nd	focuses on	the	str	ugg	le	of pol	itica	l po	""wer.""""""	""","human""",,,,,,,,,,,,,,,,,,,,
"""The period where the TV show follows the books are really incredible, but beyond that point they've gone """"Hollywood"""" and used all the old TV tropes, the lack of which made the first five seasons so refreshing."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""The best series ever Great build of the characters Very cool events , Thanks HBO . Season 1 = 10/10 Season 2 = 10/10 Seaaon 3 = 10/10 Season 4 = 10/10 Season 5 = 10/10 Season 6 = 10/10 Season 7 = 10/10 Season 8 = 10/10 Great TV Searies"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Its a masterpiece! Theres so much work and so many details in this story, its absolutely mind blowing. It feels like i Never want to watch anything again on tv, because this was like the best thing ever and i am afraid nothing will ever come close to it! And i am usually not a person who likes to watch series or movies, but i just couldnt stop watching it and finished it in a few days. So if you havent seen it, i highly reco	""mmend it.""""","human""																		",,,,,,,,,,,,,,,,,,,,,,
"I won't ignore the end I know it could be better but I also won't ignore the first 6-7 season which were phenomenal again say one of the best TV series I had ever watched they should have atleast created the end a bit family reunion and happily ever after but they got there separate path which is also good.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Game of thrones is the best show to ever reach television, and coming from me, that's saying something-trust me. When i first started watching this show I knew I would have to pay close attention as the plot progressed, because I heard it was insanely confusing to keep track of everything; and so, I watched all 8 season 3x over, and now call myself a GOT expert (that, and because I've read all the books). The plot is exquisi	""te"," and the scenery""	is breathta	king. If	""you like awe-inspiring shows"," i""	""n this one"," ther""	e	are a	n e	ndl	ess amount	""of """"""	""""""go""	ose	bum	p-givi	""ng""""""""""	scen	es wh	""ere chills run down your back", so that department should be covered. What also makes watching this show so good, is the fact that everyone else has watched it, and now you can talk with them about it! If you wanna be an expert on this show, there at least 100 main characters," so I suggest watching it multiple times over-maybe even reading the books as well.""",,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The setting takes place in two fictional land masses; Essos, and Westeros. Most of the show takes place in Westeros, where there are a lot (and I mean A LOT) of noble houses competing for power (and attempting to get control of the iron throne) with their own armies. Some of the noble houses are: the Starks, Lannisters, Baratheon, Martells, Tyrells, Freys, and Greyjoys. In Essos, we get to see Daenerys Targaryen (the dragon q	ueen) embark on her	journey as	she build	s up the most massive army the	word has ever se	en	(con	sis	tin	g of Dothr	""aki","	uns	ull	ied	"," Tyri""	on La	nnis	""ter","	and dragons!)", to take control in Westeros and the iron throne. In Westeros however, all the way north, there is an evil force that is now arising after being dormant for thousands of years (the dead/white walkers)," and strives to destroy all of mankind.""",,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"These are a LONG 8 seasons, but they are worth it, trust me!!"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Undoubtedly this series contains excellent story.I think every aspect of this series as like as action,romance,drama etc exists very practically."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""This show is just amazing, everything about it, even though it's last season wasn't amazing, every other season was great. The action is just crazy and the episodes will just get crazy. Almost all the plot lines in the show were just so good. All the characters are so well written. If there's a character your supposed to hate, you end up hating him. From the start to finish I just couldn't stop watching it. I even have a swo	rd from the show. I	also contin	ue to tel	l my friends that they need to	watch it. This s	ho	w is	jus	t f	""antastic","	if yo	ur	loo	kin	g for	a sho	w to	watc	h that will take a little while to watch", this is that show," it's perfect.""""","human""",,,,,,,,,,,,,,,,,,,
"""Game of Thrones Where should one start? I can basically say that the series is well done. Great acting and casting.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"However, I must say that it can seem a bit long-winded. But if you keep watching the series, you will feel joy, and pain, and frustration.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"1 good thing about Game of Thrones is that the series goes almost like the real world, except for Dragons, which makes you mysteriously love dragons like that after a while.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I'm a big fan of the characters, the way all the younger actors and older actors grow with age.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I am especially a fan of the execution of effects and the music that is played together.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I definitely also thought that the history and execution of the forged weapons, such as swords, daggers and axes/hammers, plus also has a great effect on the story and the character.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The series is a must see, if you are a fan of fantasy and magical creatures."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Seasons 1-4 10/10. Seasons 5-6 9/10 Season 7 8/10 Season 8 3/10.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Overall that gives the average of 8.6/10 so it should be 9, but I'll give it 8 because writing of Season 8 leaves show with absolutely no rewatch value.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Don't know what to say besides I am very disappointed, and the infamous expression """"subverting expectations"""" will probably be what we will remember from this show."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""First four seasons are ten out of ten. Particular thing that happens in season four finale, turns out to be the one that Game of Thrones died with too. Because, even if seasons five and six have excellent moments, they also lack The Moments, not even going to enter discussing quality of dialogue territory, which obviously dropped. Then, season seven that is good, but fewer than few actually make sense, including decisions th	at most characters	make. Plot i	s nonsens	""ical"," and season is shorter. Fa""	st Travel engage	d.	And	the	n..	.									",,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Glorious season eight..., absolute disaster. Thus more, as it flew highest, the harder it crashed."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"Game Of Thrones went from best series of all time to a video game of action with a bad script. The depth of it all disappeared between idiotic romances and beautiful war scenes. The biggest disappointment.,human																			",,,,,,,,,,,,,,,,,,,,,,,
"I recommend you to watch at least few episodes before giving your reviews,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Like everyone did I was stunned by how this show was so good in terms of the turn of events and unexpectable moments and deaths so many layered characters , acting was on point BUT ... also like everyone did I was SOCKED by S8 it was not the best ending season for this amazing show but not so terrible at least we got an ending I guess lol anyways I highly recommend this show to everyone"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""There is never been a show like this one, it is gut wrenching but redeeming! If you hang in there with it, you will be hooked! From the cinematography, to the screenplay, to the characters in the show, character quality, redeemable qualities, lessons learned, and the overall storyline and production, nothing compares!"",human																			",,,,,,,,,,,,,,,,,,,,,,,
"It's quite perfcte serise this searise is love of my life,human																			",,,,,,,,,,,,,,,,,,,,,,,
"""1-6 seasons were 10/10. 7th season was meh ok. 8 season was garbage.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Highly recommend 1-6 seasons. Just stop watching there. Immagine what could be the end."",human																			",,,,,,,,,,,,,,,,,,,,,,,
"""Game of Thrones will go down in history as the greatest decline in writing quality of all time.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"I used to love this show, the story, characters, the sprawling setting. It's one of the first series that really made me care and root for the characters. Even the irredeemably evil ones were still exciting to watch.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"But that all changed with the final season. Unless you have been living under a rock for the past year, its commonly known that George RR Martin has not released his final book of the franchise. The final two seasons were all HBO original content, and they could maintain the story in passable quality during the seventh season. However, when it came to ending the story it is rushed, anticlimactic, and immeasurably disappointin	g.																		",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"Characters started acting stupid, or just entirely unlike themselves. Loved heroes become confusingly insane, they lost all semblance of motivations from past seasons and suddenly became totally different people. The writer's excuse? A new motivation from past seasons is written in to skip development, in other words, retcons galore.																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The dialogue became inanely simplistic or just repetitive and boring. So little of importance is ever said. Characters just stare off in the distance vacantly, then occasionally they make the most observances that anyone could have inferred on their own. What happened to the complex script full of setups, payoffs, and humanly written characters?																			",,,,,,,,,,,,,,,,,,,,,,,
"																			",,,,,,,,,,,,,,,,,,,,,,,
"The only thing left to do now is scrub the awful ending out of my head by rewatching the past six seasons. Then I'll wait for George RR Martin to release the true ending because this is an absolute disgrace. D&D spit in the faces of millions of GOT fans. The best recommendation I can give this show is to watch the first six seasons (and the seventh if you want to test your patience) then forget about season eight."",human																			",,,,,,,,,,,,,,,,,,,,,,,
